file_name,text,bin_category,normalized_length
/drive/MyDrive/Comp 542/IAM/words/b04/b04-175/b04-175-07-03.png,our,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/h04/h04-082/h04-082-06-08.png,as,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/e06/e06-037/e06-037-04-05.png,swimming,short,0.875
/drive/MyDrive/Comp 542/IAM/words/a01/a01-096u/a01-096u-05-05.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a01/a01-063u/a01-063u-09-02.png,anyway,short,0.625
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045p/g06-045p-02-08.png,being,short,0.5
/drive/MyDrive/Comp 542/IAM/words/a04/a04-019/a04-019-00-05.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g05/g05-094/g05-094-05-06.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c02/c02-017/c02-017-07-05.png,only,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/h07/h07-051b/h07-051b-04-01.png,yet,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g01/g01-025/g01-025-07-00.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/m01/m01-032/m01-032-03-05.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045n/g06-045n-00-03.png,that,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/l04/l04-118/l04-118-03-06.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l01/l01-016/l01-016-05-02.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c03/c03-081a/c03-081a-00-03.png,dramatist,short,1.0
/drive/MyDrive/Comp 542/IAM/words/m01/m01-115/m01-115-03-03.png,!,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/e02/e02-074/e02-074-07-04.png,is,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/r06/r06-000/r06-000-00-09.png,small,short,0.5
/drive/MyDrive/Comp 542/IAM/words/d01/d01-024/d01-024-01-05.png,that,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/b03/b03-092/b03-092-02-04.png,least,short,0.5
/drive/MyDrive/Comp 542/IAM/words/l04/l04-130/l04-130-07-06.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/m06/m06-056/m06-056-00-02.png,trampled,short,0.875
/drive/MyDrive/Comp 542/IAM/words/b06/b06-110/b06-110-03-05.png,received,short,0.875
/drive/MyDrive/Comp 542/IAM/words/e01/e01-055/e01-055-09-03.png,into,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/a03/a03-080/a03-080-00-03.png,spokesman,short,1.0
/drive/MyDrive/Comp 542/IAM/words/f02/f02-076/f02-076-00-01.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/m04/m04-078/m04-078-01-03.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c06/c06-116/c06-116-06-08.png,I,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c03/c03-016c/c03-016c-08-08.png,leaves,short,0.625
/drive/MyDrive/Comp 542/IAM/words/m01/m01-038/m01-038-06-03.png,It,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a01/a01-026/a01-026-05-06.png,Dominion,short,0.875
/drive/MyDrive/Comp 542/IAM/words/b06/b06-059/b06-059-01-00.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/f04/f04-057/f04-057-05-07.png,jobs,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e07/e07-086/e07-086-09-01.png,nostalgic,short,1.0
/drive/MyDrive/Comp 542/IAM/words/j07/j07-012/j07-012-01-05.png,reduction,short,1.0
/drive/MyDrive/Comp 542/IAM/words/m03/m03-020/m03-020-04-00.png,can,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037d/g06-037d-09-02.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/p06/p06-242/p06-242-07-03.png,part,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/f07/f07-024a/f07-024a-06-02.png,;,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/p03/p03-112/p03-112-07-05.png,take,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g07/g07-034/g07-034-04-04.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011p/g06-011p-01-00.png,told,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/p02/p02-081/p02-081-04-07.png,he,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/c03/c03-000f/c03-000f-05-05.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/n04/n04-149/n04-149-04-02.png,thing,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-050d/g06-050d-01-02.png,"Ko""then",short,0.75
/drive/MyDrive/Comp 542/IAM/words/l04/l04-005/l04-005-00-03.png,he,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/f02/f02-044/f02-044-09-07.png,learn,short,0.5
/drive/MyDrive/Comp 542/IAM/words/e01/e01-032/e01-032-01-01.png,may,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/h04/h04-082/h04-082-01-00.png,years,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-018a/g06-018a-03-12.png,find,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/a01/a01-020u/a01-020u-05-05.png,are,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a01/a01-043u/a01-043u-07-03.png,there,short,0.5
/drive/MyDrive/Comp 542/IAM/words/j04/j04-061/j04-061-01-07.png,is,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/d06/d06-076/d06-076-01-08.png,energy,short,0.625
/drive/MyDrive/Comp 542/IAM/words/b04/b04-116/b04-116-05-05.png,its,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/p03/p03-009/p03-009-06-03.png,go,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/b06/b06-079/b06-079-08-05.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f07/f07-084b/f07-084b-03-01.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/k07/k07-176/k07-176-00-00.png,You,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/j04/j04-039/j04-039-06-00.png,carrier,short,0.75
/drive/MyDrive/Comp 542/IAM/words/e07/e07-066/e07-066-02-01.png,with,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/l07/l07-111/l07-111-06-04.png,more,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/j06/j06-008/j06-008-04-01.png,has,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/f04/f04-096/f04-096-02-00.png,same,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/k04/k04-005/k04-005-05-04.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c03/c03-094e/c03-094e-03-05.png,abashed,short,0.75
/drive/MyDrive/Comp 542/IAM/words/k07/k07-063a/k07-063a-03-00.png,thought,short,0.75
/drive/MyDrive/Comp 542/IAM/words/k07/k07-085/k07-085-00-02.png,I,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/d04/d04-121/d04-121-05-00.png,questions,short,1.0
/drive/MyDrive/Comp 542/IAM/words/g07/g07-071a/g07-071a-08-03.png,but,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/n03/n03-038/n03-038-05-00.png,except,short,0.625
/drive/MyDrive/Comp 542/IAM/words/b04/b04-107/b04-107-05-00.png,Secretary,short,1.0
/drive/MyDrive/Comp 542/IAM/words/n04/n04-052/n04-052-08-06.png,Seaweed,short,0.75
/drive/MyDrive/Comp 542/IAM/words/b01/b01-038/b01-038-08-03.png,will,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/l07/l07-138/l07-138-00-04.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/h02/h02-035/h02-035-09-05.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/n04/n04-149/n04-149-02-07.png,The,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d01/d01-016/d01-016-00-02.png,said,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/m03/m03-095/m03-095-04-02.png,were,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e01/e01-018/e01-018-06-00.png,silver,short,0.625
/drive/MyDrive/Comp 542/IAM/words/c06/c06-000/c06-000-06-00.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g07/g07-026b/g07-026b-05-08.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/l01/l01-050/l01-050-03-02.png,wild,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/c03/c03-094f/c03-094f-08-08.png,Richards,short,0.875
/drive/MyDrive/Comp 542/IAM/words/b04/b04-202/b04-202-00-04.png,often,short,0.5
/drive/MyDrive/Comp 542/IAM/words/m03/m03-006/m03-006-02-02.png,did,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037g/g06-037g-08-05.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a05/a05-069/a05-069-03-00.png,He,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/f04/f04-074/f04-074-06-03.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-018a/g06-018a-05-03.png,been,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g07/g07-030/g07-030-02-07.png,this,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/a05/a05-013/a05-013-07-02.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037b/g06-037b-02-03.png,was,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d03/d03-117/d03-117-05-01.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l04/l04-034/l04-034-08-05.png,'s,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/c04/c04-105/c04-105-01-00.png,Rolly,short,0.5
/drive/MyDrive/Comp 542/IAM/words/l04/l04-136/l04-136-01-03.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/b03/b03-092/b03-092-03-05.png,fight,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-018e/g06-018e-01-00.png,England,short,0.75
/drive/MyDrive/Comp 542/IAM/words/f04/f04-039/f04-039-05-05.png,described,short,1.0
/drive/MyDrive/Comp 542/IAM/words/g07/g07-022a/g07-022a-02-02.png,visit,short,0.5
/drive/MyDrive/Comp 542/IAM/words/a06/a06-075/a06-075-00-00.png,"""",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a01/a01-132/a01-132-03-00.png,The,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b05/b05-079/b05-079-01-02.png,signed,short,0.625
/drive/MyDrive/Comp 542/IAM/words/c03/c03-081d/c03-081d-01-06.png,speak,short,0.5
/drive/MyDrive/Comp 542/IAM/words/b05/b05-074/b05-074-02-03.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026b/g06-026b-06-00.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c06/c06-011/c06-011-03-03.png,his,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/m01/m01-079/m01-079-00-08.png,car,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037n/g06-037n-10-02.png,ever,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/a01/a01-096u/a01-096u-09-02.png,that,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g05/g05-087/g05-087-04-04.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/p03/p03-069/p03-069-04-06.png,besought,short,0.875
/drive/MyDrive/Comp 542/IAM/words/f07/f07-076a/f07-076a-10-04.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011h/g06-011h-06-08.png,every,short,0.5
/drive/MyDrive/Comp 542/IAM/words/c06/c06-116/c06-116-05-03.png,junior,short,0.625
/drive/MyDrive/Comp 542/IAM/words/a01/a01-102/a01-102-10-03.png,cost,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/r06/r06-076/r06-076-00-03.png,that,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/e01/e01-055/e01-055-06-03.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011p/g06-011p-00-12.png,He,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/h07/h07-007/h07-007-05-00.png,already,short,0.75
/drive/MyDrive/Comp 542/IAM/words/a01/a01-049u/a01-049u-00-04.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/d07/d07-093/d07-093-06-00.png,answer,short,0.625
/drive/MyDrive/Comp 542/IAM/words/d01/d01-056/d01-056-09-02.png,is,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-047l/g06-047l-05-02.png,these,short,0.5
/drive/MyDrive/Comp 542/IAM/words/a05/a05-025/a05-025-00-03.png,manpower,short,0.875
/drive/MyDrive/Comp 542/IAM/words/c03/c03-016e/c03-016e-08-08.png,her,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e04/e04-008/e04-008-01-10.png,neat,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/h02/h02-004/h02-004-05-02.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/l01/l01-133/l01-133-08-01.png,nearly,short,0.625
/drive/MyDrive/Comp 542/IAM/words/e04/e04-127/e04-127-01-07.png,greatly,short,0.75
/drive/MyDrive/Comp 542/IAM/words/g07/g07-038/g07-038-03-03.png,him,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b06/b06-079/b06-079-05-04.png,accepting,short,1.0
/drive/MyDrive/Comp 542/IAM/words/a05/a05-084/a05-084-00-04.png,its,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a01/a01-128u/a01-128u-01-08.png,his,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-031g/g06-031g-03-05.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a03/a03-017/a03-017-04-01.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/c03/c03-007b/c03-007b-02-04.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/k01/k01-051/k01-051-05-07.png,Christian,short,1.0
/drive/MyDrive/Comp 542/IAM/words/m04/m04-007/m04-007-02-05.png,from,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/p03/p03-151/p03-151-03-04.png,God,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/e04/e04-004/e04-004-04-08.png,given,short,0.5
/drive/MyDrive/Comp 542/IAM/words/f01/f01-070/f01-070-08-04.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b04/b04-060/b04-060-03-01.png,British,short,0.75
/drive/MyDrive/Comp 542/IAM/words/m01/m01-110/m01-110-01-01.png,discover,short,0.875
/drive/MyDrive/Comp 542/IAM/words/r06/r06-130/r06-130-09-07.png,',very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f07/f07-019a/f07-019a-07-00.png,nowadays,short,0.875
/drive/MyDrive/Comp 542/IAM/words/f04/f04-074/f04-074-10-03.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/r03/r03-096/r03-096-02-08.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/h07/h07-028a/h07-028a-01-01.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/m01/m01-000/m01-000-04-06.png,:,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/d05/d05-025/d05-025-06-03.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/c04/c04-150/c04-150-00-05.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/d01/d01-016/d01-016-02-14.png,author,short,0.625
/drive/MyDrive/Comp 542/IAM/words/n02/n02-109/n02-109-02-03.png,morning,short,0.75
/drive/MyDrive/Comp 542/IAM/words/c06/c06-058/c06-058-06-04.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/e01/e01-062/e01-062-03-08.png,difficult,short,1.0
/drive/MyDrive/Comp 542/IAM/words/k04/k04-039/k04-039-01-10.png,her,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045o/g06-045o-09-00.png,Hahnemann,short,1.0
/drive/MyDrive/Comp 542/IAM/words/a04/a04-031/a04-031-00-03.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g05/g05-098/g05-098-04-12.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g02/g02-059/g02-059-06-06.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a06/a06-057/a06-057-00-12.png,be,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/f07/f07-084b/f07-084b-05-05.png,sort,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-026b/g06-026b-07-02.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a02/a02-111/a02-111-11-00.png,group,short,0.5
/drive/MyDrive/Comp 542/IAM/words/m04/m04-100/m04-100-06-03.png,all,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/l01/l01-199/l01-199-06-04.png,seen,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/b01/b01-122/b01-122-00-05.png,contact,short,0.75
/drive/MyDrive/Comp 542/IAM/words/j04/j04-103/j04-103-04-05.png,exchange,short,0.875
/drive/MyDrive/Comp 542/IAM/words/m04/m04-000/m04-000-04-00.png,Caught,short,0.625
/drive/MyDrive/Comp 542/IAM/words/m02/m02-052/m02-052-03-01.png,him,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-018o/g06-018o-01-04.png,England,short,0.75
/drive/MyDrive/Comp 542/IAM/words/c03/c03-003b/c03-003b-03-07.png,their,short,0.5
/drive/MyDrive/Comp 542/IAM/words/e06/e06-030/e06-030-02-00.png,recent,short,0.625
/drive/MyDrive/Comp 542/IAM/words/e07/e07-105/e07-105-03-02.png,pots,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/b02/b02-045/b02-045-05-09.png,that,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/c02/c02-007/c02-007-05-03.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/m01/m01-084/m01-084-07-04.png,calling,short,0.75
/drive/MyDrive/Comp 542/IAM/words/n04/n04-060/n04-060-03-00.png,from,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/r02/r02-117/r02-117-04-00.png,mother,short,0.625
/drive/MyDrive/Comp 542/IAM/words/e04/e04-079/e04-079-02-00.png,detailed,short,0.875
/drive/MyDrive/Comp 542/IAM/words/e06/e06-037/e06-037-06-00.png,few,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/h07/h07-007/h07-007-00-10.png,peculiar,short,0.875
/drive/MyDrive/Comp 542/IAM/words/g03/g03-043/g03-043-08-06.png,had,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b06/b06-087/b06-087-04-01.png,unionists,short,1.0
/drive/MyDrive/Comp 542/IAM/words/h04/h04-025/h04-025-01-11.png,with,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/d06/d06-030/d06-030-03-04.png,to,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045f/g06-045f-01-07.png,advise,short,0.625
/drive/MyDrive/Comp 542/IAM/words/a05/a05-113/a05-113-00-08.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/n06/n06-082/n06-082-00-13.png,No,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a01/a01-122u/a01-122u-04-07.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/j06/j06-014/j06-014-09-05.png,records,short,0.75
/drive/MyDrive/Comp 542/IAM/words/a04/a04-085/a04-085-05-00.png,Macmillan,short,1.0
/drive/MyDrive/Comp 542/IAM/words/h07/h07-071a/h07-071a-09-04.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/l04/l04-012/l04-012-01-05.png,being,short,0.5
/drive/MyDrive/Comp 542/IAM/words/a01/a01-058u/a01-058u-07-00.png,did,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b04/b04-047/b04-047-01-04.png,The,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/p02/p02-150/p02-150-07-00.png,for,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c03/c03-007c/c03-007c-03-01.png,wet,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c02/c02-012/c02-012-04-02.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/n06/n06-163/n06-163-01-04.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/l04/l04-118/l04-118-02-10.png,think,short,0.5
/drive/MyDrive/Comp 542/IAM/words/e07/e07-090/e07-090-04-03.png,get,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-045m/g06-045m-03-03.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/r06/r06-007/r06-007-07-02.png,money,short,0.5
/drive/MyDrive/Comp 542/IAM/words/n04/n04-039/n04-039-03-08.png,married,short,0.75
/drive/MyDrive/Comp 542/IAM/words/a01/a01-072u/a01-072u-00-01.png,support,short,0.75
/drive/MyDrive/Comp 542/IAM/words/l01/l01-065/l01-065-04-04.png,visit,short,0.5
/drive/MyDrive/Comp 542/IAM/words/c03/c03-021b/c03-021b-00-02.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a06/a06-128/a06-128-04-03.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/e04/e04-079/e04-079-03-00.png,a,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/d04/d04-047/d04-047-02-07.png,economic,short,0.875
/drive/MyDrive/Comp 542/IAM/words/f02/f02-040/f02-040-06-01.png,Glasgow,short,0.75
/drive/MyDrive/Comp 542/IAM/words/a01/a01-107u/a01-107u-04-07.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/m01/m01-095/m01-095-00-04.png,mass,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-031m/g06-031m-04-07.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/f04/f04-100/f04-100-07-03.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/l03/l03-004/l03-004-09-00.png,his,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/g06/g06-042m/g06-042m-00-07.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f07/f07-092a/f07-092a-07-01.png,going,short,0.5
/drive/MyDrive/Comp 542/IAM/words/g06/g06-037c/g06-037c-03-00.png,off,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/a04/a04-047/a04-047-01-02.png,and,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/h04/h04-025/h04-025-01-07.png,cent,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/h02/h02-043/h02-043-01-01.png,in,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/f07/f07-046b/f07-046b-04-07.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f02/f02-036/f02-036-00-07.png,report,short,0.625
/drive/MyDrive/Comp 542/IAM/words/a01/a01-030x/a01-030x-02-07.png,:,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/g06/g06-050c/g06-050c-04-08.png,man,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/f07/f07-042a/f07-042a-06-00.png,like,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/b05/b05-074/b05-074-00-06.png,of,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a01/a01-007x/a01-007x-01-02.png,been,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/g06/g06-011b/g06-011b-06-09.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f03/f03-169/f03-169-03-05.png,names,short,0.5
/drive/MyDrive/Comp 542/IAM/words/h01/h01-007/h01-007-07-03.png,only,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/d06/d06-076/d06-076-04-02.png,we,very short,0.125
/drive/MyDrive/Comp 542/IAM/words/a05/a05-113/a05-113-04-00.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/d04/d04-032/d04-032-07-00.png,language,short,0.875
/drive/MyDrive/Comp 542/IAM/words/c06/c06-091/c06-091-00-10.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/p03/p03-112/p03-112-03-00.png,become,short,0.625
/drive/MyDrive/Comp 542/IAM/words/a06/a06-147/a06-147-01-02.png,tramples,short,0.875
/drive/MyDrive/Comp 542/IAM/words/r06/r06-049/r06-049-01-06.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/m02/m02-080/m02-080-06-06.png,Lester,short,0.625
/drive/MyDrive/Comp 542/IAM/words/a01/a01-122u/a01-122u-01-01.png,mothers,short,0.75
/drive/MyDrive/Comp 542/IAM/words/k03/k03-152/k03-152-00-05.png,-,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/p02/p02-105/p02-105-00-03.png,her,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/b01/b01-023/b01-023-04-07.png,.,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/a01/a01-058/a01-058-08-01.png,personal,short,0.875
/drive/MyDrive/Comp 542/IAM/words/n04/n04-048/n04-048-02-04.png,",",very short,0.0
/drive/MyDrive/Comp 542/IAM/words/f07/f07-009/f07-009-08-01.png,;,very short,0.0
/drive/MyDrive/Comp 542/IAM/words/p03/p03-040/p03-040-06-02.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/f01/f01-143/f01-143-04-08.png,than,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/p03/p03-185/p03-185-04-01.png,four,very short,0.375
/drive/MyDrive/Comp 542/IAM/words/f07/f07-042b/f07-042b-06-01.png,swallowed,short,1.0
/drive/MyDrive/Comp 542/IAM/words/c04/c04-008/c04-008-03-04.png,didn't,short,0.625
/drive/MyDrive/Comp 542/IAM/words/j01/j01-059/j01-059-01-00.png,the,very short,0.25
/drive/MyDrive/Comp 542/IAM/words/c06/c06-052/c06-052-04-00.png,Rebel,short,0.5
/drive/MyDrive/Comp 542/IAM/words/c03/c03-003a/c03-003a-02-07.png,visual,short,0.625
/drive/MyDrive/Comp 542/IAM/words/c03/c03-094a/c03-094a-06-04.png,from,very short,0.375
